Summary Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Greece,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Low-carbon,..,..,..,2.762,5.140,10.329,87.633,66.330,16.099,14.417,15.839,22.047,25.955,19.414,30.165,16.361,12.663,11.598,8.202,6.804,5.388,8.831,10.315,17.641,..,..,7.661,9.108,11.313,..,..,15.823,15.767,0.000,0.000,0.000,7.910,6.029,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Non-low-carbon,..,..,..,0.409,2.403,4.376,17.412,19.773,3.473,3.615,6.474,7.432,0.382,0.451,3.455,2.975,2.785,2.071,0.929,0.614,1.378,2.479,2.536,5.272,..,..,0.625,0.651,0.693,..,..,0.747,1.324,0.000,0.000,0.000,0.008,0.754,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2019 prices and PPP),Group 1: Energy efficiency,..,..,..,0.000,0.196,2.165,0.544,0.499,3.323,2.497,0.343,1.140,0.000,4.250,3.820,3.302,7.013,2.752,0.521,0.487,2.908,3.425,4.406,11.065,..,..,1.138,1.189,3.180,..,..,3.991,3.280,0.000,0.000,0.000,1.057,1.896,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2019 prices and PPP),Group 2: Fossil fuels,..,..,..,0.655,3.853,7.016,27.916,31.700,5.567,5.795,10.379,11.916,0.612,0.724,5.539,4.770,4.465,3.320,1.490,0.984,2.210,3.975,4.066,8.452,..,..,1.002,1.043,1.111,..,..,1.197,2.122,0.000,0.000,0.000,0.013,1.208,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2019 prices and PPP),Group 3: Renewable energy sources,..,..,..,2.133,2.975,9.061,35.201,42.415,11.156,10.662,14.912,22.467,35.189,16.880,41.357,19.307,9.526,9.684,10.384,7.375,3.975,7.081,6.583,13.878,..,..,4.072,6.034,7.102,..,..,11.576,13.122,0.000,0.000,0.000,4.219,3.673,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2019 prices and PPP),Group 4: Nuclear,..,..,..,2.187,4.876,5.052,5.754,8.772,6.029,5.614,9.334,10.851,4.284,5.147,0.463,1.142,0.483,0.332,0.050,0.054,0.370,0.558,0.600,0.499,..,..,2.135,2.224,2.370,..,..,0.020,0.192,0.000,0.000,0.000,0.000,0.000,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2019 prices and PPP),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,1.054,0.889,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2019 prices and PPP),Group 6: Other power and storage technologies,..,..,..,0.110,0.145,0.241,98.998,54.657,2.135,1.896,0.745,0.815,0.876,1.045,1.758,1.434,0.982,1.975,0.133,0.032,0.197,0.206,0.223,0.458,..,..,4.937,5.156,5.487,..,..,4.391,4.052,0.000,0.000,0.000,1.305,0.481,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2019 prices and PPP),Group 7: Other cross-cutting techs/research,..,..,..,0.000,0.048,0.039,0.000,0.000,3.169,2.442,0.059,0.075,1.266,3.801,0.964,1.045,2.298,3.851,2.061,2.961,1.189,2.885,4.727,2.384,..,..,0.000,0.000,0.000,..,..,5.390,4.632,0.000,0.000,0.000,5.045,2.727,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2019 prices and PPP),Group 8: Unallocated,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,..,..,0.000,0.000,0.000,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2019 prices and PPP),Total budget,..,..,..,5.084,12.093,23.576,168.447,138.016,31.377,28.923,35.774,47.250,42.217,31.846,53.901,31.014,24.761,21.917,14.637,11.892,10.846,18.129,20.605,36.738,..,..,13.284,15.646,19.251,..,..,26.566,27.402,27.237,29.059,27.492,12.691,10.878,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2019 prices and PPP),Memo: Low-carbon,..,..,..,4.430,8.240,16.558,140.497,106.343,25.812,23.111,25.393,35.348,41.615,31.123,48.362,26.230,20.302,18.594,13.149,10.909,8.639,14.155,16.539,28.284,..,..,12.282,14.603,18.139,..,..,25.368,25.278,0.000,0.000,0.000,12.680,9.666,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2019 prices and PPP),Memo: Non-low-carbon,..,..,..,0.655,3.853,7.016,27.916,31.700,5.567,5.795,10.379,11.916,0.612,0.724,5.539,4.770,4.465,3.320,1.490,0.984,2.210,3.975,4.066,8.452,..,..,1.002,1.043,1.111,..,..,1.197,2.122,0.000,0.000,0.000,0.013,1.208,..,..,..,..,..,..,..,..
Hungary,Total RD&D in Million USD (2019 prices and exch. rates),Group 1: Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.017,..,1.482,0.219,0.284,0.000,0.000,45.000,55.814,72.595,106.527,101.990,103.858,106.959,101.965,0.045,3.100,4.220,4.778,51.461,7.880,4.808
Hungary,Total RD&D in Million USD (2019 prices and exch. rates),Group 2: Fossil fuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.003,0.066,0.768,0.598,0.554,0.299,0.284,0.554,0.642,0.710,0.678,0.744,0.771,0.754,0.731,0.015,0.000,0.000,0.031,0.950,0.279,0.000
Hungary,Total RD&D in Million USD (2019 prices and exch. rates),Group 3: Renewable energy sources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.668,0.129,..,0.045,0.025,0.700,1.574,2.693,1.964,3.857,4.879,5.536,5.910,5.641,5.879,5.737,5.614,5.227,0.712,0.949,1.333,4.094,16.764,3.868,0.007
Hungary,Total RD&D in Million USD (2019 prices and exch. rates),Group 4: Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.336,0.601,1.476,1.444,1.445,1.621,0.583,0.568,0.548,0.519,0.496,0.488,0.476,0.488,0.516,0.162,0.006,0.131,0.908,0.000,0.000,0.017
Hungary,Total RD&D in Million USD (2019 prices and exch. rates),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.000,0.008,0.000,0.673,0.765,1.636
Hungary,Total RD&D in Million USD (2019 prices and exch. rates),Group 6: Other power and storage technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.277,0.022,0.000,0.000,0.000,0.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.387,0.031,0.621,2.065,8.375,1.910,0.636
Hungary,Total RD&D in Million USD (2019 prices and exch. rates),Group 7: Other cross-cutting techs/research,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.416,..,0.000,0.000,0.000,0.104,0.000,0.000,0.043,0.051,0.048,0.046,0.045,0.053,0.056,10.562,4.387,5.203,20.793,0.000,0.000,0.000
Hungary,Total RD&D in Million USD (2019 prices and exch. rates),Group 8: Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000
Hungary,Total RD&D in Million USD (2019 prices and exch. rates),Total budget,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.426,3.834,4.975,4.120,4.724,51.001,62.582,79.785,113.390,109.148,110.888,113.870,108.496,11.950,8.481,11.516,32.670,78.223,14.701,7.103
Hungary,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Low-carbon,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.668,0.129,..,1.091,0.648,3.658,3.237,4.422,3.822,4.440,50.447,61.941,79.075,112.712,108.403,110.116,113.114,107.764,11.935,8.481,11.516,32.638,77.273,14.423,7.104
Hungary,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Non-low-carbon,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.003,0.066,0.768,0.598,0.554,0.299,0.284,0.554,0.642,0.710,0.678,0.744,0.771,0.754,0.731,0.015,0.000,0.000,0.031,0.950,0.279,0.000
Hungary,Total RD&D in Million USD (2019 prices and PPP),Group 1: Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.035,..,3.055,0.451,0.585,0.000,0.000,92.788,115.086,149.687,219.654,210.300,214.152,220.547,210.249,0.093,6.393,8.702,9.853,106.110,16.248,9.913
Hungary,Total RD&D in Million USD (2019 prices and PPP),Group 2: Fossil fuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.006,0.137,1.583,1.232,1.142,0.617,0.587,1.143,1.323,1.464,1.398,1.533,1.590,1.556,1.508,0.031,0.000,0.000,0.064,1.959,0.574,0.000
Hungary,Total RD&D in Million USD (2019 prices and PPP),Group 3: Renewable energy sources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.377,0.266,..,0.092,0.051,1.444,3.245,5.553,4.049,7.953,10.061,11.415,12.186,11.632,12.123,11.830,11.576,10.779,1.468,1.956,2.749,8.443,34.567,7.975,0.014
Hungary,Total RD&D in Million USD (2019 prices and PPP),Group 4: Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.693,1.239,3.044,2.977,2.979,3.343,1.201,1.171,1.129,1.071,1.022,1.006,0.982,1.007,1.065,0.334,0.013,0.270,1.873,0.000,0.000,0.035
Hungary,Total RD&D in Million USD (2019 prices and PPP),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.139,0.000,0.016,0.000,1.388,1.578,3.373
Hungary,Total RD&D in Million USD (2019 prices and PPP),Group 6: Other power and storage technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.571,0.044,0.000,0.000,0.000,0.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.798,0.063,1.281,4.258,17.269,3.938,1.311
Hungary,Total RD&D in Million USD (2019 prices and PPP),Group 7: Other cross-cutting techs/research,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.857,..,0.000,0.000,0.000,0.213,0.000,0.000,0.088,0.105,0.100,0.096,0.094,0.110,0.115,21.779,9.045,10.728,42.874,0.000,0.000,0.000
Hungary,Total RD&D in Million USD (2019 prices and PPP),Group 8: Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.000
Hungary,Total RD&D in Million USD (2019 prices and PPP),Total budget,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.126,7.906,10.259,8.496,9.741,105.163,129.042,164.514,233.806,225.059,228.647,234.795,223.716,24.641,17.488,23.746,67.365,161.294,30.313,14.647
Hungary,Total RD&D in Million USD (2019 prices and PPP),Memo: Low-carbon,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.377,0.266,..,2.248,1.334,7.543,6.673,9.117,7.879,9.154,104.020,127.718,163.049,232.408,223.525,227.058,233.240,222.208,24.611,17.487,23.746,67.301,159.334,29.739,14.646
Hungary,Total RD&D in Million USD (2019 prices and PPP),Memo: Non-low-carbon,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.006,0.137,1.583,1.232,1.142,0.617,0.587,1.143,1.323,1.464,1.398,1.533,1.590,1.556,1.508,0.031,0.000,0.000,0.064,1.959,0.574,0.000
Ireland,Total RD&D in Million USD (2019 prices and exch. rates),Group 1: Energy efficiency,0.000,0.122,0.093,0.960,1.087,4.355,2.624,6.886,6.184,4.954,2.066,2.395,1.123,0.764,3.195,..,0.367,..,..,..,..,..,..,..,..,..,..,..,3.514,6.230,7.054,5.419,15.040,31.283,31.029,29.569,30.770,3.003,24.633,3.586,2.877,1.809,2.417,2.385,4.293,5.031
Ireland,Total RD&D in Million USD (2019 prices and exch. rates),Group 2: Fossil fuels,1.062,1.651,2.275,2.406,2.398,3.073,6.863,0.524,1.113,0.929,0.209,0.700,0.000,0.672,0.651,..,0.452,..,..,..,..,..,..,..,..,..,..,..,0.259,0.376,0.174,0.458,0.329,0.701,0.424,0.521,0.561,0.087,0.085,0.000,0.000,0.129,0.465,0.207,0.775,1.093
Ireland,Total RD&D in Million USD (2019 prices and exch. rates),Group 3: Renewable energy sources,0.000,0.000,0.452,1.124,1.745,3.205,3.682,10.401,9.274,4.358,2.170,1.531,1.281,2.077,2.367,..,0.764,..,..,..,..,..,..,..,..,..,..,..,0.795,1.983,3.718,4.592,10.948,11.159,26.305,21.772,12.861,17.189,12.557,19.653,24.458,30.915,11.532,10.789,10.163,13.758
Ireland,Total RD&D in Million USD (2019 prices and exch. rates),Group 4: Nuclear,0.000,0.000,0.000,0.000,1.814,1.857,1.731,0.000,0.000,0.000,0.141,0.066,0.000,0.151,0.207,..,0.000,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,0.162,1.148,1.001,0.894,0.711,0.899,0.000,0.462,0.353,0.335,0.000,0.000,0.000,0.000,0.000,0.000
Ireland,Total RD&D in Million USD (2019 prices and exch. rates),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.779,0.254,0.132,0.186,0.112,0.050,0.514,0.219,0.116,0.484
Ireland,Total RD&D in Million USD (2019 prices and exch. rates),Group 6: Other power and storage technologies,2.384,2.424,2.368,2.249,2.179,2.114,2.008,0.999,0.000,0.000,0.000,0.000,0.125,0.274,0.473,..,0.029,..,..,..,..,..,..,..,..,..,..,..,0.611,0.174,0.513,0.714,2.574,2.566,8.723,13.054,2.156,1.989,3.947,1.293,1.121,15.722,1.959,2.007,1.395,2.027
Ireland,Total RD&D in Million USD (2019 prices and exch. rates),Group 7: Other cross-cutting techs/research,0.260,0.217,0.452,0.644,0.292,0.318,1.007,0.807,0.617,0.223,0.000,2.031,0.062,0.245,0.414,..,0.367,..,..,..,..,..,..,..,..,..,..,..,0.068,0.448,1.358,3.786,4.720,6.011,5.270,5.915,4.950,3.786,3.075,10.302,8.045,21.160,4.010,7.002,5.672,6.697
Ireland,Total RD&D in Million USD (2019 prices and exch. rates),Group 8: Unallocated,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,..,0.000,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Ireland,Total RD&D in Million USD (2019 prices and exch. rates),Total budget,3.707,4.414,5.649,7.382,9.514,14.927,17.910,19.616,17.189,10.466,4.587,6.721,2.591,4.189,7.307,..,1.980,..,..,..,..,..,..,..,..,..,..,..,5.247,9.212,12.979,16.118,34.615,52.615,72.460,71.728,52.076,26.772,44.783,35.354,36.613,69.785,20.897,22.609,22.414,29.091
Ireland,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Low-carbon,2.644,2.763,3.365,4.977,7.117,11.849,11.052,19.093,16.075,9.535,4.377,6.023,2.591,3.511,6.656,..,1.527,..,..,..,..,..,..,..,..,..,..,..,4.988,8.835,12.805,15.659,34.283,51.913,72.038,71.209,51.572,26.683,44.697,35.355,36.613,69.656,20.482,22.451,21.759,28.330
Ireland,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Non-low-carbon,1.062,1.651,2.275,2.406,2.398,3.073,6.863,0.524,1.113,0.929,0.209,0.700,0.000,0.672,0.651,..,0.452,..,..,..,..,..,..,..,..,..,..,..,0.259,0.376,0.174,0.458,0.329,0.701,0.424,0.521,0.505,0.087,0.085,0.000,0.000,0.129,0.415,0.158,0.655,0.760
Ireland,Total RD&D in Million USD (2019 prices and PPP),Group 1: Energy efficiency,0.000,0.137,0.104,1.077,1.220,4.886,2.943,7.725,6.937,5.558,2.318,2.687,1.260,0.857,3.584,..,0.412,..,..,..,..,..,..,..,..,..,..,..,3.942,6.989,7.913,6.079,16.873,35.095,34.810,33.172,34.520,3.369,27.634,4.023,3.227,2.029,2.711,2.676,4.817,5.644
Ireland,Total RD&D in Million USD (2019 prices and PPP),Group 2: Fossil fuels,1.191,1.852,2.553,2.700,2.690,3.447,7.700,0.588,1.249,1.043,0.235,0.785,0.000,0.754,0.730,..,0.508,..,..,..,..,..,..,..,..,..,..,..,0.290,0.422,0.195,0.514,0.369,0.786,0.476,0.584,0.629,0.098,0.095,0.000,0.000,0.144,0.521,0.232,0.869,1.226
Ireland,Total RD&D in Million USD (2019 prices and PPP),Group 3: Renewable energy sources,0.000,0.000,0.508,1.261,1.957,3.595,4.131,11.668,10.405,4.889,2.435,1.717,1.437,2.330,2.656,..,0.857,..,..,..,..,..,..,..,..,..,..,..,0.892,2.225,4.171,5.152,12.283,12.519,29.510,24.425,14.428,19.284,14.087,22.048,27.438,34.682,12.937,12.104,11.402,15.435
Ireland,Total RD&D in Million USD (2019 prices and PPP),Group 4: Nuclear,0.000,0.000,0.000,0.000,2.035,2.083,1.942,0.000,0.000,0.000,0.158,0.074,0.000,0.170,0.232,..,0.000,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,0.182,1.288,1.123,1.003,0.798,1.009,0.000,0.519,0.396,0.376,0.000,0.000,0.000,0.000,0.000,0.000
Ireland,Total RD&D in Million USD (2019 prices and PPP),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.874,0.285,0.148,0.209,0.126,0.057,0.577,0.246,0.131,0.543
Ireland,Total RD&D in Million USD (2019 prices and PPP),Group 6: Other power and storage technologies,2.675,2.720,2.657,2.523,2.445,2.372,2.253,1.121,0.000,0.000,0.000,0.000,0.141,0.308,0.530,..,0.033,..,..,..,..,..,..,..,..,..,..,..,0.686,0.195,0.575,0.802,2.888,2.878,9.786,14.644,2.418,2.231,4.428,1.451,1.258,17.638,2.197,2.251,1.565,2.274
Ireland,Total RD&D in Million USD (2019 prices and PPP),Group 7: Other cross-cutting techs/research,0.291,0.244,0.508,0.722,0.328,0.357,1.129,0.906,0.692,0.250,0.000,2.279,0.069,0.275,0.465,..,0.412,..,..,..,..,..,..,..,..,..,..,..,0.077,0.503,1.524,4.247,5.295,6.744,5.912,6.636,5.553,4.247,3.450,11.558,9.025,23.739,4.499,7.856,6.363,7.513
Ireland,Total RD&D in Million USD (2019 prices and PPP),Group 8: Unallocated,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,..,0.000,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Ireland,Total RD&D in Million USD (2019 prices and PPP),Total budget,4.158,4.952,6.338,8.281,10.673,16.746,20.093,22.006,19.284,11.741,5.146,7.540,2.907,4.700,8.197,..,2.221,..,..,..,..,..,..,..,..,..,..,..,5.887,10.334,14.560,18.082,38.833,59.026,81.290,80.469,58.422,30.034,50.240,39.662,41.074,78.289,23.443,25.364,25.146,32.636
Ireland,Total RD&D in Million USD (2019 prices and PPP),Memo: Low-carbon,2.966,3.101,3.777,5.583,7.985,13.293,12.398,21.420,18.034,10.697,4.911,6.757,2.907,3.940,7.467,..,1.714,..,..,..,..,..,..,..,..,..,..,..,5.597,9.912,14.365,17.568,38.462,58.239,80.816,79.886,57.856,29.935,50.143,39.665,41.074,78.145,22.978,25.188,24.412,31.782
Ireland,Total RD&D in Million USD (2019 prices and PPP),Memo: Non-low-carbon,1.191,1.852,2.553,2.700,2.690,3.447,7.700,0.588,1.249,1.043,0.235,0.785,0.000,0.754,0.730,..,0.508,..,..,..,..,..,..,..,..,..,..,..,0.290,0.422,0.195,0.514,0.369,0.786,0.476,0.584,0.566,0.098,0.095,0.000,0.000,0.144,0.464,0.177,0.735,0.853
Italy,Total RD&D in Million USD (2019 prices and exch. rates),Group 1: Energy efficiency,..,..,..,42.086,42.288,34.353,48.987,36.066,46.218,67.342,80.671,51.396,90.263,99.626,78.140,56.850,70.111,81.553,..,79.735,75.278,79.531,81.170,74.989,75.071,..,35.862,37.703,36.471,33.240,30.306,32.408,81.738,78.708,114.738,173.506,61.702,110.242,108.691,86.423,85.467,77.138,75.180,75.947,78.896,..
Italy,Total RD&D in Million USD (2019 prices and exch. rates),Group 2: Fossil fuels,..,..,..,0.697,1.009,1.705,0.000,0.745,0.000,14.504,16.381,5.543,12.826,8.910,9.197,0.690,0.000,0.000,..,0.000,0.000,0.000,0.000,0.000,0.000,..,0.000,0.000,19.694,19.095,18.597,18.228,56.872,52.256,42.869,26.026,116.953,112.765,92.573,126.504,112.336,97.557,99.138,100.165,102.596,..
Italy,Total RD&D in Million USD (2019 prices and exch. rates),Group 3: Renewable energy sources,..,..,..,11.700,25.175,24.446,46.744,87.546,42.975,75.299,150.853,39.489,64.178,58.195,81.590,62.847,71.149,54.320,..,40.311,45.655,62.281,58.634,53.866,50.436,..,34.620,57.007,75.861,71.571,69.979,66.840,47.614,69.030,99.608,76.839,121.223,150.065,153.176,134.683,106.363,90.559,95.315,96.289,99.892,..
Italy,Total RD&D in Million USD (2019 prices and exch. rates),Group 4: Nuclear,..,..,..,569.750,576.533,800.119,795.948,1228.535,1069.384,1174.074,1502.581,1559.592,1356.325,772.583,647.624,339.705,309.385,231.457,..,202.548,178.909,164.345,168.632,165.415,155.948,..,166.115,161.370,140.634,128.007,117.778,108.024,116.390,112.254,94.564,105.344,100.101,92.455,113.950,114.128,91.825,89.510,99.840,100.853,105.251,..
Italy,Total RD&D in Million USD (2019 prices and exch. rates),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,26.452,35.483,31.522,21.068,30.723,28.741,18.525,15.021,11.429,21.245,10.972,11.083,11.581,..
Italy,Total RD&D in Million USD (2019 prices and exch. rates),Group 6: Other power and storage technologies,..,..,..,7.451,7.485,4.785,8.178,57.318,4.374,19.366,18.364,5.219,16.094,64.620,141.459,149.972,45.845,79.797,..,16.797,29.303,23.342,24.112,22.141,23.226,..,121.404,117.935,114.083,110.609,107.722,89.120,137.552,96.772,81.956,18.590,69.299,116.683,120.649,98.026,190.190,116.178,58.731,59.337,61.041,..
